id,y,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,six_optial_mp_num,six_optial_mp_avg_amt,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3
22468.0,0.0,22.0,2.0,28.0,10.0,28000.0,0.039464643,266.01,269.0,6.0,2174.69,0.0,0.0,0.16310175,2.0,0.0,0.0,3.0,0.0,2862.5,0.0,12.0,9.0,6.0,4.0,44896.5,29046.5,20246.5,426.5,0.252227528,0.24615678,0.297742647
22474.0,0.0,121.0,0.0,29.0,57.0,26000.0,0.019434615,480.03,9999.0,6.0,10927.16,0.0,0.0,1.192053818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,13.0,6.0,216115.62,76616.62,1616.62,505.3,0.692678269,0.491132179,0.020725897
22478.0,0.0,16.0,2.0,25.0,21.0,30000.0,0.213333333,3489.97,14.0,6.0,9017.86,1.0,22377.44,1.202381333,0.0,0.0,0.0,1.0,0.0,1864.79,0.0,58.0,58.0,10.0,1.0,57020.95,57020.95,40316.96,6400.0,0.316783056,0.316783056,0.447966222
22482.0,0.0,98.0,0.0,37.0,22.0,34000.0,0.175971471,5748.48,9999.0,6.0,1971.54,0.0,0.0,0.307252987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,133.0,63.0,28.0,55347.75,14053.37,8588.1,6051.03,0.16375074,0.072440052,0.084197059
22483.0,0.0,115.0,1.0,30.0,1.0,45000.0,0.901777778,36522.0,9999.0,1.0,40580.0,0.0,0.0,3.2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,40580.0,40580.0,40580.0,40580.0,0.901777778,0.901777778,0.901777778
22495.0,0.0,112.0,0.0,36.0,79.0,200000.0,0.0,0.0,9999.0,6.0,5626.18,0.0,0.0,0.409176727,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22496.0,0.0,93.0,0.0,34.0,22.0,14000.0,0.698157143,9284.72,546.0,6.0,3367.89,0.0,0.0,0.8419725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,5.0,1.0,62286.08,38119.45,26476.39,9762.2,0.451348406,0.453802976,0.630390238
22497.0,0.0,1.0,0.0,33.0,25.0,62000.0,0.524128226,29152.29,9999.0,6.0,25801.37,0.0,0.0,0.793888308,0.0,0.0,0.0,1.0,0.0,249.58,0.0,1549.0,699.0,358.0,119.0,447026.18,183943.57,96288.77,32539.95,0.60084164,0.494471962,0.517681559
22501.0,0.0,0.0,0.0,37.0,1.0,20000.0,0.169416,3048.86,9999.0,1.0,3387.62,0.0,0.0,0.655668387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,3388.32,3388.32,3388.32,3388.32,0.169416,0.169416,0.169416
22502.0,0.0,62.0,0.0,43.0,7.0,50000.0,0.252699,11078.14,9999.0,6.0,11965.2,0.0,0.0,1.435824,5.0,0.0,0.0,3.0,6.0,1750.0,5000.0,3.0,3.0,3.0,3.0,21000.0,21000.0,21000.0,21000.0,0.06,0.07,0.14
22504.0,0.0,16.0,2.0,33.0,10.0,20000.0,0.0278665,691.12,9999.0,6.0,2845.5,0.0,0.0,0.209484663,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,46034.77,0.0,0.0,0.0,0.23017385,0.0,0.0
22511.0,0.0,96.0,2.0,41.0,75.0,160000.0,0.11296375,11120.95,42.0,6.0,19584.78,1.0,16264.03,0.979239,4.0,0.0,0.0,2.0,0.0,2897.0,0.0,33.0,28.0,23.0,4.0,55988.37,55472.4,47962.1,11706.8,0.029160609,0.05778375,0.099921042
22517.0,0.0,132.0,0.0,34.0,2.0,10000.0,0.9706,9220.7,9999.0,2.0,9582.5,0.0,0.0,0.57495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,19157.0,19157.0,19157.0,9698.0,0.95785,0.95785,0.95785
22518.0,0.0,72.0,0.0,40.0,55.0,13000.0,0.861538462,10639.14,9999.0,6.0,3779.46,0.0,0.0,0.4535352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,4.0,1.0,62772.45,26457.1,12557.1,11200.0,0.4023875,0.33919359,0.321976923
22519.0,0.0,15.0,0.0,25.0,6.0,6000.0,0.8745,4932.45,9999.0,6.0,4273.63,0.0,0.0,1.709452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,2.0,25783.0,25783.0,15238.0,5239.0,0.716194444,0.716194444,0.846555556
22522.0,0.0,132.0,0.0,36.0,54.0,14000.0,0.064077143,852.23,9999.0,6.0,503.75,0.0,0.0,0.107946429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,51.0,28.0,17.0,10400.11,3526.24,1893.94,897.08,0.061905417,0.041979048,0.04509381
22525.0,0.0,70.0,0.0,56.0,77.0,22000.0,0.060598636,19.0,178.0,6.0,5781.65,0.0,0.0,0.693798,6.0,0.0,0.0,3.0,1.0,1182.38,1416.67,8.0,0.0,0.0,0.0,30404.6,0.0,0.0,0.0,0.123595935,0.0,0.0
22526.0,0.0,3.0,0.0,31.0,23.0,28000.0,0.742065357,19738.94,9999.0,6.0,21728.76,0.0,0.0,0.620821714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,11.0,6.0,290838.38,152077.32,76299.28,20777.83,0.865590417,0.905222143,0.908324762
22536.0,0.0,46.0,0.0,29.0,15.0,45000.0,0.155942444,17211.54,9999.0,6.0,13669.76,0.0,0.0,1.0935808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,71.0,39.0,14.0,172748.02,84184.37,52499.87,7009.41,0.319903741,0.311793963,0.388887926
22539.0,0.0,15.0,0.0,39.0,10.0,55000.0,0.489969636,24240.5,24.0,6.0,15852.43,2.0,13513.605,2.642071667,1.0,0.0,0.0,9.0,0.0,5192.68,0.0,246.0,212.0,141.0,54.0,246162.07,119715.06,55241.73,27640.74,0.504947836,0.389317268,0.350741143
22540.0,0.0,0.0,0.0,44.0,1.0,36000.0,0.994111111,32156.1,9999.0,1.0,35729.0,0.0,0.0,7.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,35788.0,35788.0,35788.0,35788.0,0.994111111,0.994111111,0.994111111
22543.0,0.0,112.0,0.0,38.0,55.0,42000.0,0.0,34900.77,9999.0,6.0,35124.48,0.0,0.0,4.2149376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,6.0,3.0,0.0,356841.61,167301.0,83301.0,0.0,0.708019067,0.663892857,0.661119048
22553.0,0.0,139.0,0.0,43.0,1.0,20000.0,0.95677,17221.86,9999.0,1.0,19135.4,0.0,0.0,2.296248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,19135.4,19135.4,19135.4,19135.4,0.95677,0.95677,0.95677
22555.0,0.0,13.0,0.0,27.0,20.0,2000.0,0.9965,1889.44,9999.0,6.0,1317.85,0.0,0.0,0.232561765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,2.0,5837.0,5837.0,4645.0,1985.0,0.486416667,0.486416667,0.774166667
22556.0,0.0,95.0,2.0,35.0,66.0,80500.0,0.264126087,9686.49,364.0,6.0,37478.21,0.0,0.0,0.89947704,1.0,0.0,0.0,5.0,0.0,11065.17,0.0,59.0,32.0,20.0,8.0,392698.32,276598.96,135043.2,10867.0,0.40652,0.572668654,0.559185093
22561.0,0.0,55.0,0.0,47.0,54.0,166500.0,0.01695027,0.0,1550.0,3.0,3738.82,1.0,5380.0,0.114453673,1.0,0.0,0.0,0.0,2.0,0.0,5583.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22584.0,0.0,11.0,0.0,38.0,11.0,4500.0,0.880488889,3764.09,9999.0,6.0,3635.55,0.0,0.0,0.415491429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,11.0,6.0,40964.5,26106.1,12854.2,3954.2,0.827565657,0.966892593,0.952162963
22585.0,0.0,1.0,2.0,35.0,71.0,48500.0,0.004962062,0.0,456.0,6.0,10341.4,0.0,0.0,1.772811429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22597.0,0.0,46.0,2.0,31.0,5.0,28000.0,0.142857143,3800.0,9999.0,3.0,1379.67,0.0,0.0,0.1655604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4139.0,4139.0,4139.0,4000.0,0.054460526,0.054460526,0.054460526
22608.0,0.0,102.0,0.0,34.0,15.0,15000.0,1.000466667,14250.0,425.0,6.0,11847.03,0.0,0.0,1.353946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,34.0,11.0,3.0,201851.4,90093.8,44968.0,14999.0,1.121396667,1.001042222,0.999288889
22614.0,0.0,131.0,0.0,31.0,4.0,7000.0,0.814285714,5415.0,9999.0,4.0,2675.0,0.0,0.0,0.573214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,15700.0,15700.0,15700.0,5700.0,0.560714286,0.560714286,0.747619048
22621.0,0.0,46.0,0.0,39.0,7.0,50000.0,0.8,38000.0,9999.0,4.0,19500.25,0.0,0.0,1.06365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,40000.0,40000.0,40000.0,40000.0,0.8,0.8,0.8
22632.0,0.0,95.0,0.0,28.0,9.0,50000.0,0.9942414,47226.4,9999.0,6.0,21057.49,0.0,0.0,1.831086087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,35.0,22.0,11.0,240711.19,153648.87,101513.17,49801.07,0.553359057,0.5121629,0.676754467
22634.0,0.0,121.0,0.0,30.0,7.0,30000.0,0.4572,13030.2,9999.0,6.0,11984.83,0.0,0.0,1.7977245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,11.0,2.0,71897.0,71897.0,43432.0,13708.0,0.44935625,0.44935625,0.482577778
22637.0,0.0,36.0,2.0,25.0,3.0,3000.0,3.333333333,2850.0,9999.0,2.0,3000.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,13000.0,13000.0,13000.0,10000.0,2.166666667,2.166666667,2.166666667
22638.0,0.0,46.0,2.0,25.0,55.0,78000.0,0.005956154,53818.84,556.0,6.0,55507.76,0.0,0.0,4.4406208,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,11.0,11.0,490880.28,139339.2,474.2,474.2,0.550931852,0.323668293,0.002165297
22642.0,0.0,16.0,0.0,36.0,54.0,11000.0,0.0,6880.18,9999.0,6.0,7752.02,0.0,0.0,1.033602667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,5645.0,1045.0,0.0,0.0,0.042765152,0.015833333,0.0
22646.0,0.0,0.0,0.0,28.0,1.0,8000.0,0.53078,3492.9,9999.0,1.0,4266.24,0.0,0.0,0.5119488,0.0,0.0,0.0,0.0,1.0,0.0,333.33,2.0,2.0,2.0,2.0,3881.0,3881.0,3881.0,3881.0,0.485125,0.485125,0.485125
22649.0,0.0,1.0,2.0,32.0,69.0,33000.0,0.232387879,7285.36,9999.0,6.0,5523.54,0.0,0.0,1.142801379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,103.0,41.0,21.0,107498.76,44797.57,38875.33,7697.2,0.271461515,0.226250354,0.392680101
22651.0,0.0,51.0,0.0,24.0,13.0,24000.0,0.092913333,20765.72,9999.0,6.0,19424.51,0.0,0.0,3.427854706,4.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,23.0,14.0,0.0,20757.06,10418.81,4659.33,0.0,0.076878,0.072352847,0.064712917
22652.0,0.0,35.0,0.0,44.0,15.0,7500.0,0.88708,6320.44,9999.0,6.0,1030.26,0.0,0.0,0.122407129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,33.0,28.0,6.0,21768.66,13229.23,11976.63,6645.1,0.422692427,0.481062909,0.772685806
22656.0,0.0,112.0,2.0,23.0,1.0,3000.0,0.4068,1098.36,9999.0,1.0,1268.85,0.0,0.0,0.287286792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.4,20.4,20.4,20.4,0.0068,0.0068,0.0068
22664.0,0.0,5.0,2.0,25.0,5.0,2000.0,0.3215,1463.83,9999.0,5.0,987.3,0.0,0.0,0.118476,4.0,0.0,0.0,0.0,1.0,0.0,83.33,6.0,6.0,4.0,2.0,1657.3,1657.3,1076.04,643.0,0.16573,0.16573,0.17934
22668.0,0.0,73.0,0.0,36.0,10.0,25500.0,0.582467059,13098.79,109.0,6.0,7236.22,1.0,12776.55,1.085433,3.0,0.0,0.0,1.0,0.0,1064.71,0.0,26.0,12.0,4.0,2.0,57022.6,45912.7,26777.2,13780.2,0.330565797,0.368776707,0.350028758
22670.0,0.0,87.0,0.0,48.0,6.0,10000.0,0.833335,7916.68,9999.0,6.0,2564.03,0.0,0.0,0.256403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,3.0,15599.15,15599.15,13315.95,8333.35,0.259985833,0.259985833,0.443865
22675.0,0.0,111.0,1.0,41.0,5.0,15000.0,0.466666667,12001.03,9999.0,5.0,7920.79,0.0,0.0,1.584158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,12.0,5.0,26825.2,26825.2,25622.0,5992.0,0.357669333,0.357669333,0.569377778
22678.0,0.0,84.0,0.0,33.0,5.0,13000.0,0.922353077,10791.53,9999.0,1.0,11990.59,0.0,0.0,0.985527945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11990.59,11990.59,11990.59,11990.59,0.922353077,0.922353077,0.922353077
22686.0,0.0,17.0,2.0,32.0,42.0,11000.0,0.966940909,10104.53,1059.0,6.0,13314.3,0.0,0.0,2.66286,0.0,0.0,0.0,0.0,1.0,0.0,11000.0,190.0,54.0,32.0,5.0,90921.54,66379.43,34670.62,10636.35,0.688799545,1.005748939,1.050624848
22693.0,0.0,28.0,0.0,47.0,88.0,21000.0,0.0,0.0,9999.0,6.0,24158.49,0.0,0.0,3.410610353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22697.0,0.0,121.0,0.0,28.0,60.0,28000.0,0.979214286,26043.47,9999.0,5.0,27096.4,0.0,0.0,1.083856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,27.0,7.0,125376.2,125376.2,75534.2,27418.0,1.011098387,1.011098387,0.899216667
22698.0,0.0,18.0,0.0,43.0,55.0,15000.0,0.836966667,11926.27,966.0,6.0,9878.25,0.0,0.0,1.58052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,50.0,33.0,5.0,115461.18,69149.08,35383.24,12554.5,0.641451,0.768323111,0.786294222
22699.0,0.0,1.0,2.0,34.0,85.0,67000.0,0.064766418,3781.03,620.0,6.0,4434.07,0.0,0.0,1.043310588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,309.0,166.0,46.0,65399.55,39579.48,18876.97,3980.03,0.081342724,0.098456418,0.093915274
22707.0,0.0,84.0,0.0,32.0,78.0,16000.0,0.4794125,12758.12,9999.0,6.0,10354.16,0.0,0.0,1.572783797,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.001869792,0.0,0.0
22708.0,0.0,1.0,0.0,61.0,80.0,53000.0,0.577344528,29068.47,9999.0,6.0,25178.9,0.0,0.0,1.2085872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.0,1193.0,534.0,185.0,361642.14,176527.37,88895.46,30599.26,0.568619717,0.555117516,0.559090943
22709.0,0.0,57.0,0.0,31.0,24.0,60000.0,0.026369167,1503.04,9999.0,4.0,659.41,0.0,0.0,0.0197823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,6.0,2465.65,2465.65,2465.65,1582.15,0.020547083,0.020547083,0.020547083
22733.0,0.0,57.0,2.0,28.0,5.0,10000.0,0.1,0.0,72.0,5.0,4209.14,1.0,6000.0,0.631371,0.0,0.0,0.0,1.0,0.0,500.0,0.0,11.0,11.0,7.0,0.0,17053.7,17053.7,2926.8,0.0,0.341074,0.341074,0.09756
22735.0,0.0,54.0,0.0,29.0,9.0,30000.0,0.733233333,20895.65,9999.0,6.0,9683.65,0.0,0.0,1.660054286,1.0,0.0,0.0,0.0,2.0,0.0,1666.67,27.0,25.0,17.0,5.0,81876.9,61843.9,31411.0,21997.0,0.38989,0.363787647,0.349011111
22738.0,0.0,1.0,0.0,31.0,65.0,16000.0,0.201700625,3065.85,9999.0,6.0,3138.4,0.0,0.0,0.710581132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,234.0,123.0,38.0,39617.55,26664.28,8869.01,3573.21,0.206341406,0.277752917,0.184771042
22750.0,0.0,62.0,2.0,24.0,17.0,40000.0,0.08261375,2344.6,9999.0,6.0,6730.02,0.0,0.0,1.553081538,4.0,0.0,0.0,0.0,2.0,0.0,4083.33,48.0,25.0,24.0,2.0,31472.14,16608.25,16379.25,2468.0,0.105257993,0.092268056,0.1637925
22752.0,0.0,55.0,0.0,41.0,58.0,113000.0,0.039150442,98363.75,1233.0,6.0,96426.9,0.0,0.0,6.806604706,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,18.0,13.0,2.0,257599.0,48580.0,36080.0,4400.0,0.189969764,0.071651917,0.106430678
22754.0,0.0,72.0,0.0,62.0,2.0,2000.0,0.606,1090.8,9999.0,1.0,1212.0,0.0,0.0,0.2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1212.0,1212.0,1212.0,1212.0,0.606,0.606,0.606
22764.0,0.0,56.0,0.0,36.0,8.0,8000.0,0.2175,1563.93,9999.0,6.0,5069.05,0.0,0.0,0.506905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,19.0,9.0,2.0,27997.59,19544.89,10533.34,1740.0,0.482717069,0.424888913,0.438889167
22769.0,0.0,21.0,2.0,27.0,15.0,20000.0,0.7097,13483.98,9999.0,6.0,11770.42,0.0,0.0,0.797994576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,65.0,34.0,13.0,177198.0,82347.0,41582.0,14186.0,0.738325,0.686225,0.693033333
22770.0,0.0,33.0,0.0,49.0,12.0,11000.0,0.280222727,2534.6,173.0,6.0,1642.95,0.0,0.0,0.281648571,1.0,0.0,0.0,1.0,2.0,753.49,1000.0,27.0,12.0,8.0,4.0,28111.0,8620.0,6930.0,2660.0,0.228544715,0.130606061,0.21
22777.0,0.0,28.0,0.0,42.0,61.0,165000.0,0.003393939,531.06,1780.0,6.0,8182.31,0.0,0.0,0.527890968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,33.0,8.0,1.0,70108.28,57375.31,50590.34,560.0,0.035408222,0.057954859,0.102202707
22778.0,0.0,23.0,2.0,28.0,23.0,16000.0,0.076226875,0.0,60.0,6.0,3855.98,3.0,1581.45,0.771196,2.0,0.0,0.0,5.0,1.0,810.94,666.67,21.0,8.0,1.0,0.0,24659.71,6051.89,1863.89,0.0,0.12843599,0.063040521,0.038831042
22786.0,0.0,68.0,0.0,32.0,5.0,45000.0,0.357018444,15262.54,9999.0,5.0,4354.42,0.0,0.0,0.600609655,0.0,0.0,0.0,1.0,0.0,210.42,0.0,142.0,142.0,134.0,64.0,26180.64,26180.64,25057.74,18403.33,0.141516973,0.141516973,0.217893391
22788.0,0.0,28.0,2.0,34.0,55.0,6000.0,0.0,130.92,1593.0,6.0,4135.82,0.0,0.0,1.033955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22791.0,0.0,23.0,0.0,45.0,69.0,25000.0,0.987794,23458.11,898.0,6.0,15945.81,0.0,0.0,0.9567486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,25.0,14.0,5.0,236041.94,111959.13,62046.2,24694.85,0.786806467,0.7463942,0.827282667
22792.0,0.0,1.0,0.0,32.0,86.0,172000.0,0.922196105,121051.14,9999.0,6.0,107076.68,0.0,0.0,5.840546182,0.0,0.0,0.0,0.0,1.0,0.0,8333.33,175.0,60.0,32.0,9.0,1546903.48,962818.35,460748.83,158617.73,0.774225966,0.899830234,0.876781789
22794.0,0.0,121.0,0.0,30.0,3.0,20000.0,0.751135,14271.56,9999.0,3.0,15627.25,0.0,0.0,0.937635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,14.0,47031.41,47031.41,47031.41,15152.61,0.783856833,0.783856833,0.783856833
22796.0,0.0,79.0,0.0,41.0,5.0,10000.0,0.190241,0.0,67.0,5.0,2501.03,2.0,4740.625,0.1000412,0.0,0.0,0.0,2.0,0.0,790.1,0.0,3.0,3.0,1.0,0.0,14612.0,14612.0,30.0,0.0,0.29224,0.29224,0.001
22801.0,0.0,121.0,0.0,35.0,67.0,16000.0,0.9975,15195.3,9999.0,6.0,13647.99,0.0,0.0,2.1836784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,37.0,14.0,6.0,191664.55,95664.55,47499.0,15960.0,0.998252865,0.996505729,0.9895625
22802.0,0.0,17.0,0.0,27.0,22.0,100000.0,0.35688,33820.48,9999.0,6.0,25825.42,0.0,0.0,1.721694667,0.0,0.0,0.0,0.0,1.0,0.0,1666.67,23.0,14.0,5.0,1.0,286317.76,168710.76,93610.0,35688.0,0.308199957,0.312427333,0.312033333
22805.0,0.0,139.0,2.0,30.0,10.0,10000.0,0.548446,5210.15,9999.0,6.0,7601.4,0.0,0.0,0.829243636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,26.0,10.0,2.0,88299.56,54164.96,25108.06,5476.46,0.8829956,0.902749333,0.836935333
22809.0,0.0,18.0,2.0,30.0,19.0,50000.0,0.039575,0.0,145.0,6.0,10383.03,1.0,47489.86,1.102622655,4.0,0.0,0.0,1.0,0.0,3957.49,0.0,4.0,4.0,4.0,0.0,800.8,800.8,800.8,0.0,0.0032032,0.0032032,0.005338667
22814.0,0.0,16.0,0.0,33.0,11.0,102000.0,0.613859902,59113.38,9999.0,6.0,36906.84,0.0,0.0,0.44288208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,941.0,455.0,118.0,336603.64,268369.73,176404.38,63010.27,0.412504461,0.438512631,0.576484902
22822.0,0.0,23.0,2.0,23.0,4.0,9000.0,0.555555556,4750.0,9999.0,4.0,3750.0,0.0,0.0,0.818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,15000.0,15000.0,10000.0,5000.0,0.555555556,0.555555556,0.476190476
22824.0,0.0,104.0,0.0,30.0,15.0,7000.0,1.0,6649.62,9999.0,6.0,3998.8,0.0,0.0,0.533173333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,1.0,45080.0,28100.0,21100.0,7000.0,0.536666667,0.669047619,1.004761905
22825.0,0.0,0.0,0.0,26.0,7.0,45000.0,0.128222222,5481.31,9999.0,6.0,2884.92,0.0,0.0,0.6923808,1.0,0.0,0.0,0.0,1.0,0.0,833.33,22.0,21.0,8.0,5.0,11736.97,11536.97,7878.69,5770.0,0.037260222,0.042729519,0.058360667
22827.0,0.0,102.0,0.0,41.0,14.0,29500.0,0.614188475,26033.38,9999.0,6.0,14408.92,0.0,0.0,1.615953645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,1.0,29937.0,19527.0,14277.0,5000.0,0.133946309,0.146269663,0.161322034
22837.0,0.0,112.0,0.0,53.0,2.0,10000.0,1.005268,9494.22,9999.0,2.0,5217.58,0.0,0.0,0.6261096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,8.0,10485.92,10485.92,10485.92,10044.68,0.524296,0.524296,0.524296
22849.0,0.0,46.0,0.0,33.0,10.0,5500.0,0.266356364,1045.0,100.0,6.0,1670.76,1.0,3474.46,0.1336608,1.0,0.0,0.0,1.0,2.0,289.54,500.0,14.0,11.0,2.0,1.0,20083.2,12523.2,2000.0,1100.0,0.467051163,0.379490909,0.121212121
22850.0,0.0,34.0,0.0,26.0,2.0,2000.0,0.723125,1310.67,9999.0,2.0,1204.58,0.0,0.0,0.30755234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,1446.25,1446.25,1446.25,1446.25,0.3615625,0.3615625,0.3615625
22856.0,0.0,84.0,2.0,32.0,23.0,22500.0,0.0,0.0,9999.0,6.0,218266.53,0.0,0.0,13.0959918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,25587.5,0.0,0.0,0.0,0.094768519,0.0,0.0
22857.0,0.0,1.0,0.0,38.0,81.0,117500.0,0.083550383,60831.23,9999.0,6.0,35441.29,0.0,0.0,2.084781765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,45.0,29.0,2.0,313437.97,105994.62,65092.62,2857.8,0.218957716,0.150346979,0.184659915
22864.0,0.0,19.0,0.0,32.0,2.0,50000.0,0.9936,44712.0,9999.0,1.0,49680.0,0.0,0.0,3.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,49680.0,49680.0,49680.0,49680.0,0.9936,0.9936,0.9936
22866.0,0.0,34.0,0.0,31.0,2.0,20000.0,1.0,18000.0,9999.0,1.0,20000.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,20000.0,20000.0,20000.0,20000.0,1.0,1.0,1.0
22868.0,0.0,1.0,2.0,33.0,22.0,100000.0,0.0419996,3988.73,9999.0,6.0,10686.01,0.0,0.0,0.3205803,0.0,0.0,0.0,1.0,0.0,17.9,0.0,1212.0,630.0,331.0,89.0,188275.63,76306.07,44055.5,4411.96,0.156896358,0.127176783,0.146851667
22875.0,0.0,136.0,0.0,37.0,23.0,19500.0,0.911047692,16877.16,9999.0,6.0,8693.33,0.0,0.0,1.968301132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,26.0,35751.44,35751.44,35751.44,17802.43,0.91670359,0.91670359,0.91670359
22876.0,0.0,46.0,0.0,39.0,8.0,21000.0,0.922992381,14732.2,87.0,6.0,8430.37,1.0,11625.78,0.6744296,1.0,0.0,0.0,1.0,0.0,968.82,0.0,66.0,56.0,25.0,8.0,51233.43,47004.97,26639.32,15479.58,0.3415562,0.391708083,0.422846349
22882.0,0.0,21.0,2.0,28.0,18.0,80000.0,0.218065,16572.94,9999.0,6.0,16023.0,0.0,0.0,1.403474453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,148.0,114.0,10.0,214736.61,114203.58,63245.28,17445.2,0.238596233,0.237924125,0.263522
